bug1,bug2,,title1,title2
https://bugzilla.mozilla.org/show_bug.cgi?id=1083836,https://bugzilla.mozilla.org/show_bug.cgi?id=1096632,,"Intermittent test_cycle_5.html | application crashed [@ nsACString_internal::ReplacePrep(unsigned int, unsigned int, unsigned int)]","crash in mozilla::WebGLContext::TexImageFromVideoElement(StrongGLenum<TexImageTargetDetails>, int, unsigned int, unsigned int, unsigned int, mozilla::dom::Element&)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1074378,https://bugzilla.mozilla.org/show_bug.cgi?id=1175104,,"crash in D3D10::CResourceCopy::ResourceCopyRegionGPU(D3D10::CResource*, unsigned long, unsigned long, unsigned long, unsigned long, D3D10::CResource*, unsigned long, D3D10_DDI_BOX const*)","crash in memcpy | DxxSwBlt::SrcCopy(DxxResFmt const*, DXGI_FORMAT, void*, D3D10_DDI_BOX const*, unsigned int, unsigned int, DXGI_FORMAT, void const*, D3D10_DDI_BOX const*, unsigned int, unsigned int, int)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1095289,https://bugzilla.mozilla.org/show_bug.cgi?id=1202080,,"crash in OOM | large | NS_ABORT_OOM(unsigned int) | nsACString_internal::Replace(unsigned int, unsigned int, char const*, unsigned int)","[e10s] Reproducible crash in telemetry.mozilla.org: nsTArray_Impl<T>::AppendElements<T>(unsigned int) | nsLineBreaker::AppendText(nsIAtom*, unsigned char const*, unsigned int, unsigned int, nsILineBreakSink*)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1166349,https://bugzilla.mozilla.org/show_bug.cgi?id=1202080,,"crash in OOM | large | NS_ABORT_OOM(unsigned int) | nsACString_internal::Replace(unsigned int, unsigned int, char const*, unsigned int)","[e10s] Reproducible crash in telemetry.mozilla.org: nsTArray_Impl<T>::AppendElements<T>(unsigned int) | nsLineBreaker::AppendText(nsIAtom*, unsigned char const*, unsigned int, unsigned int, nsILineBreakSink*)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1059101,https://bugzilla.mozilla.org/show_bug.cgi?id=1104086,,"Intermittent 860143.html | application crashed [@ mozilla::TrackUnionStream::CopyTrackData(mozilla::StreamBuffer::Track*, unsigned int, long long, long long, bool*)] | Assertion failure: startTicks == TimeToTicksRoundUp(rate, outputStart) (Samples missing","Intermittent 860143.html,863929.html,test_getUserMedia_peerIdentity.html | application crashed [@ mozilla::TrackUnionStream::CopyTrackData(mozilla::StreamBuffer::Track*, unsigned int, long long, long long, bool*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1092216,https://bugzilla.mozilla.org/show_bug.cgi?id=1175104,,"[meta] crash in mozalloc_abort(char const* const) | NS_DebugBreak | mozilla::ipc::MessageChannel::DebugAbort(char const*, int, char const*, char const*, bool) | mozilla::ipc::MessageChannel::Send(IPC::Message*, IPC::Message*)","crash in memcpy | DxxSwBlt::SrcCopy(DxxResFmt const*, DXGI_FORMAT, void*, D3D10_DDI_BOX const*, unsigned int, unsigned int, DXGI_FORMAT, void const*, D3D10_DDI_BOX const*, unsigned int, unsigned int, int)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1251527,https://bugzilla.mozilla.org/show_bug.cgi?id=1273024,y,[e10s] loading https://500px.com/popular and clicking a photo causes Nightly to hang/use large amount of memory,"[e10s] loading https://500px.com/popular and clicking a photo causes Nightly to hang/use large amount of memory, round 2"
https://bugzilla.mozilla.org/show_bug.cgi?id=1096632,https://bugzilla.mozilla.org/show_bug.cgi?id=1233666,,"crash in mozilla::WebGLContext::TexImageFromVideoElement(StrongGLenum<TexImageTargetDetails>, int, unsigned int, unsigned int, unsigned int, mozilla::dom::Element&)","Linux pgo M-e10s(bc2) on mozilla-aurora: application crashed [@ mozilla::FramePointerStackWalk(void (*)(unsigned int, void*, void*, void*), unsigned int, unsigned int, void*, void**, void*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1096632,https://bugzilla.mozilla.org/show_bug.cgi?id=1111415,,"crash in mozilla::WebGLContext::TexImageFromVideoElement(StrongGLenum<TexImageTargetDetails>, int, unsigned int, unsigned int, unsigned int, mozilla::dom::Element&)","crash in mozilla::FramePointerStackWalk(void (*)(unsigned int, void*, void*, void*), unsigned int, unsigned int, void*, void**, void*)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1096632,https://bugzilla.mozilla.org/show_bug.cgi?id=1113930,,"crash in mozilla::WebGLContext::TexImageFromVideoElement(StrongGLenum<TexImageTargetDetails>, int, unsigned int, unsigned int, unsigned int, mozilla::dom::Element&)","Intermittent browser_ruleview_content_02.js,browser_markupview_links_01.js | application crashed [@ mozilla::FramePointerStackWalk(void (*)(unsigned int, void*, void*, void*), unsigned int, unsigned int, void*, void**, void*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1175104,https://bugzilla.mozilla.org/show_bug.cgi?id=1202080,,"crash in memcpy | DxxSwBlt::SrcCopy(DxxResFmt const*, DXGI_FORMAT, void*, D3D10_DDI_BOX const*, unsigned int, unsigned int, DXGI_FORMAT, void const*, D3D10_DDI_BOX const*, unsigned int, unsigned int, int)","[e10s] Reproducible crash in telemetry.mozilla.org: nsTArray_Impl<T>::AppendElements<T>(unsigned int) | nsLineBreaker::AppendText(nsIAtom*, unsigned char const*, unsigned int, unsigned int, nsILineBreakSink*)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1175104,https://bugzilla.mozilla.org/show_bug.cgi?id=1233666,,"crash in memcpy | DxxSwBlt::SrcCopy(DxxResFmt const*, DXGI_FORMAT, void*, D3D10_DDI_BOX const*, unsigned int, unsigned int, DXGI_FORMAT, void const*, D3D10_DDI_BOX const*, unsigned int, unsigned int, int)","Linux pgo M-e10s(bc2) on mozilla-aurora: application crashed [@ mozilla::FramePointerStackWalk(void (*)(unsigned int, void*, void*, void*), unsigned int, unsigned int, void*, void**, void*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1080991,https://bugzilla.mozilla.org/show_bug.cgi?id=1090037,,"Assertion failure: op->block()->dominates(resume->block()) (Resume point is not dominated by its operands), at jit/IonAnalysis.cpp","Assertion failure: op->block()->dominates(resume->block()) (Resume point is not dominated by its operands), at jit/IonAnalysis.cpp"
https://bugzilla.mozilla.org/show_bug.cgi?id=1098327,https://bugzilla.mozilla.org/show_bug.cgi?id=1175104,,"Intermittent test_scopes.html | application crashed [@ mozilla::dom::workers::ServiceWorkerManager::HandleError(JSContext*, nsACString_internal const&, nsAString_internal const&, nsString, nsString, nsString, unsigned int, unsigned int, unsigned int)]","crash in memcpy | DxxSwBlt::SrcCopy(DxxResFmt const*, DXGI_FORMAT, void*, D3D10_DDI_BOX const*, unsigned int, unsigned int, DXGI_FORMAT, void const*, D3D10_DDI_BOX const*, unsigned int, unsigned int, int)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1108007,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,,"Assertion failure: (ptrBits & 0x7) == 0, at dist/include/js/Value.h","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1228950,https://bugzilla.mozilla.org/show_bug.cgi?id=1248209,,cross-origin restriction bypass & arbitrary local file read using data: and view-source: uri scheme,"[possibility] cross-origin restriction bypass & arbitrary local file read using data:, view-source: and wyciwyg: uri scheme"
https://bugzilla.mozilla.org/show_bug.cgi?id=1111328,https://bugzilla.mozilla.org/show_bug.cgi?id=1139779,,Extract video dimensions from SPS NAL and do not rely on demuxer's data,Extract video display dimensions from SPS NAL and do not rely on demuxer's data
https://bugzilla.mozilla.org/show_bug.cgi?id=1096632,https://bugzilla.mozilla.org/show_bug.cgi?id=1098327,,"crash in mozilla::WebGLContext::TexImageFromVideoElement(StrongGLenum<TexImageTargetDetails>, int, unsigned int, unsigned int, unsigned int, mozilla::dom::Element&)","Intermittent test_scopes.html | application crashed [@ mozilla::dom::workers::ServiceWorkerManager::HandleError(JSContext*, nsACString_internal const&, nsAString_internal const&, nsString, nsString, nsString, unsigned int, unsigned int, unsigned int)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1096632,https://bugzilla.mozilla.org/show_bug.cgi?id=1202080,,"crash in mozilla::WebGLContext::TexImageFromVideoElement(StrongGLenum<TexImageTargetDetails>, int, unsigned int, unsigned int, unsigned int, mozilla::dom::Element&)","[e10s] Reproducible crash in telemetry.mozilla.org: nsTArray_Impl<T>::AppendElements<T>(unsigned int) | nsLineBreaker::AppendText(nsIAtom*, unsigned char const*, unsigned int, unsigned int, nsILineBreakSink*)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1098677,https://bugzilla.mozilla.org/show_bug.cgi?id=1100721,,During install use the precomplete file to determine files to uninstall instead of the uninstall.log,During stub install use the precomplete file to determine files to uninstall instead of the uninstall.log
https://bugzilla.mozilla.org/show_bug.cgi?id=1061894,https://bugzilla.mozilla.org/show_bug.cgi?id=1226750,,"Intermittent 346258-1.html,394810-1.html,400349-1.html,616930-1.html,639737-1.html | assertion count 1 is more than expected",Intermittent 323386-1.html | assertion count 0 is less than expected 1 assertions | font-inflation-762332.html | assertion count 0 is less than expected 1 to 100 assertions
https://bugzilla.mozilla.org/show_bug.cgi?id=1226192,https://bugzilla.mozilla.org/show_bug.cgi?id=1226629,,"Searches initiated by search suggestions in the locationbar don't increment the ""search"" / ""urlbar"" telemetry countable","Searches initiated by clicking the action row in the locationbar don't increment the ""search"" / ""urlbar"" telemetry countable"
https://bugzilla.mozilla.org/show_bug.cgi?id=1141370,https://bugzilla.mozilla.org/show_bug.cgi?id=1263428,,Intermittent test_resource_timing.html | PerformanceEntry has correct order of timing attributes (xmlhttprequest) - assert_greater_than_equal: domainLookupEnd after domainLookupStart expected a number greater than or equal to 279.720519 but got 235.321995,Intermittent test_resource_timing.html | PerformanceEntry has correct order of timing attributes (link) - assert_greater_than_equal: connectStart after domainLookupEnd expected a number greater than or equal to 482.3286635493814 but got 482.28181595114637
https://bugzilla.mozilla.org/show_bug.cgi?id=1170045,https://bugzilla.mozilla.org/show_bug.cgi?id=1171629,,"crash in OOM | large | mozalloc_abort(char const* const) | mozalloc_handle_oom(unsigned int) | moz_xrealloc | mozilla::dom::DeferredFinalizerImpl<nsISupports>::AppendDeferredFinalizePointer(void*, void*)","crash in OOM | large | mozalloc_abort(char const* const) | mozalloc_handle_oom(unsigned int) | moz_xrealloc | nsTArray_base<nsTArrayInfallibleAllocator, nsTArray_CopyWithMemutils>::EnsureCapacity(unsigned int, unsigned int) | nsTArray_Impl<mp4_demuxer:..."
https://bugzilla.mozilla.org/show_bug.cgi?id=1095474,https://bugzilla.mozilla.org/show_bug.cgi?id=1135572,,Intermittent /indexedDB/test/test_file_replace.html | application terminated with exit code 1,Intermittent 944353.jpg | application terminated with exit code 1 or application terminated with exit code -9
https://bugzilla.mozilla.org/show_bug.cgi?id=1074378,https://bugzilla.mozilla.org/show_bug.cgi?id=1104086,,"crash in D3D10::CResourceCopy::ResourceCopyRegionGPU(D3D10::CResource*, unsigned long, unsigned long, unsigned long, unsigned long, D3D10::CResource*, unsigned long, D3D10_DDI_BOX const*)","Intermittent 860143.html,863929.html,test_getUserMedia_peerIdentity.html | application crashed [@ mozilla::TrackUnionStream::CopyTrackData(mozilla::StreamBuffer::Track*, unsigned int, long long, long long, bool*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1078262,https://bugzilla.mozilla.org/show_bug.cgi?id=1097776,,animation of CSS transform: rotateX() shakes as it crosses rotation of 0,"Animation of CSS transform: rotateX() shakes as it crosses rotation of 0, when hw acceleration off"
https://bugzilla.mozilla.org/show_bug.cgi?id=1095289,https://bugzilla.mozilla.org/show_bug.cgi?id=1096632,,"crash in OOM | large | NS_ABORT_OOM(unsigned int) | nsACString_internal::Replace(unsigned int, unsigned int, char const*, unsigned int)","crash in mozilla::WebGLContext::TexImageFromVideoElement(StrongGLenum<TexImageTargetDetails>, int, unsigned int, unsigned int, unsigned int, mozilla::dom::Element&)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1100949,https://bugzilla.mozilla.org/show_bug.cgi?id=1113930,,"crash in gfxFontUtils::ReadNames(char const*, unsigned int, unsigned int, int, int, nsTArray<nsString>&)","Intermittent browser_ruleview_content_02.js,browser_markupview_links_01.js | application crashed [@ mozilla::FramePointerStackWalk(void (*)(unsigned int, void*, void*, void*), unsigned int, unsigned int, void*, void**, void*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1100949,https://bugzilla.mozilla.org/show_bug.cgi?id=1233666,,"crash in gfxFontUtils::ReadNames(char const*, unsigned int, unsigned int, int, int, nsTArray<nsString>&)","Linux pgo M-e10s(bc2) on mozilla-aurora: application crashed [@ mozilla::FramePointerStackWalk(void (*)(unsigned int, void*, void*, void*), unsigned int, unsigned int, void*, void**, void*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1173844,https://bugzilla.mozilla.org/show_bug.cgi?id=1178858,,Video would not playback after seek seekbar if media.autoplay.enabled = false,Video would not playback after seek seekbar first if media.autoplay.enabled = false
https://bugzilla.mozilla.org/show_bug.cgi?id=1066970,https://bugzilla.mozilla.org/show_bug.cgi?id=1267195,,Indication of amount of content cache does not update when click [Clear Now] button preferences,Another instance of 'indication of amount of content cache does not update when click [Clear Now] button preferences'
https://bugzilla.mozilla.org/show_bug.cgi?id=1123062,https://bugzilla.mozilla.org/show_bug.cgi?id=1125956,,In answers to plain text news articles or emails (without format=flowed!?)  the line breaks are removed from the quotations.,In answers to plain text news articles or emails the line breaks are removed from the quotations WHEN parts of the original message were selected.
https://bugzilla.mozilla.org/show_bug.cgi?id=1153057,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,,"Crash [@ js::gc::Cell::storeBuffer] or [@ js::HeapPtr] or Assertion failure: isObject(), at dist/include/js/Value.h","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1083836,https://bugzilla.mozilla.org/show_bug.cgi?id=1113930,,"Intermittent test_cycle_5.html | application crashed [@ nsACString_internal::ReplacePrep(unsigned int, unsigned int, unsigned int)]","Intermittent browser_ruleview_content_02.js,browser_markupview_links_01.js | application crashed [@ mozilla::FramePointerStackWalk(void (*)(unsigned int, void*, void*, void*), unsigned int, unsigned int, void*, void**, void*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1197913,https://bugzilla.mozilla.org/show_bug.cgi?id=1264271,,[e10s] Moving the cursor outside the <select> drop-down list doesn't keep the last hovered item highlighted,[e10s] Moving the cursor outside the <select> drop-down list doesn't keep the drop-down arrow of the <select> highlighted
https://bugzilla.mozilla.org/show_bug.cgi?id=1095289,https://bugzilla.mozilla.org/show_bug.cgi?id=1100949,,"crash in OOM | large | NS_ABORT_OOM(unsigned int) | nsACString_internal::Replace(unsigned int, unsigned int, char const*, unsigned int)","crash in gfxFontUtils::ReadNames(char const*, unsigned int, unsigned int, int, int, nsTArray<nsString>&)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1133189,https://bugzilla.mozilla.org/show_bug.cgi?id=1182147,,"crash in mozalloc_abort(char const* const) | NS_DebugBreak | mozilla::net::PNeckoChild::Write(mozilla::ipc::PrincipalInfo const&, IPC::Message*)","crash in mozalloc_abort(char const* const) | NS_DebugBreak | mozilla::layers::BasicCompositor::DrawQuad(mozilla::gfx::RectTyped<T> const&, mozilla::gfx::RectTyped<T> const&, mozilla::layers::EffectChain const&, float, mozilla::gfx::Matrix4x4 const&)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1164693,https://bugzilla.mozilla.org/show_bug.cgi?id=1216096,,The directional caret should point in the opposite direction of what backspace will do,Backout of bug 1164693 - The directional caret should point in the opposite direction of what backspace will do
https://bugzilla.mozilla.org/show_bug.cgi?id=1180379,https://bugzilla.mozilla.org/show_bug.cgi?id=1193802,,Major graphics artefacts overlaying text input in location bar on Intel GMA,Major graphics artefacts overlaying text input in location bar on Intel GPU
https://bugzilla.mozilla.org/show_bug.cgi?id=1127173,https://bugzilla.mozilla.org/show_bug.cgi?id=1171629,,crash in OOM | large | mozalloc_abort(char const* const) | mozalloc_handle_oom(unsigned int) | moz_xmalloc | stagefright::MPEG4Source::start(stagefright::MetaData*),"crash in OOM | large | mozalloc_abort(char const* const) | mozalloc_handle_oom(unsigned int) | moz_xrealloc | nsTArray_base<nsTArrayInfallibleAllocator, nsTArray_CopyWithMemutils>::EnsureCapacity(unsigned int, unsigned int) | nsTArray_Impl<mp4_demuxer:..."
https://bugzilla.mozilla.org/show_bug.cgi?id=1066319,https://bugzilla.mozilla.org/show_bug.cgi?id=1171629,,crash in OOM | large | mozalloc_abort(char const* const) | mozalloc_handle_oom(unsigned int) | moz_xmalloc | stagefright::MPEG4Source::start(stagefright::MetaData*),"crash in OOM | large | mozalloc_abort(char const* const) | mozalloc_handle_oom(unsigned int) | moz_xrealloc | nsTArray_base<nsTArrayInfallibleAllocator, nsTArray_CopyWithMemutils>::EnsureCapacity(unsigned int, unsigned int) | nsTArray_Impl<mp4_demuxer:..."
https://bugzilla.mozilla.org/show_bug.cgi?id=1268905,https://bugzilla.mozilla.org/show_bug.cgi?id=1274115,,crash in tosqep.dll/tosqep64.dll (toshiba av library),crash in tosqep.dll/tosqep64.dll (toshiba av library) 1.0.10.1224
https://bugzilla.mozilla.org/show_bug.cgi?id=1130411,https://bugzilla.mozilla.org/show_bug.cgi?id=1192449,,Intermittent browser_change_app_handler.js | Test timed out | Found a tab,"Intermittent e10s-only browser_audioTabIcon.js | Test timed out | Found a tab after previous test timed out: about:blank | Found a tab after previous test timed out: data:text/html,test"
https://bugzilla.mozilla.org/show_bug.cgi?id=1150714,https://bugzilla.mozilla.org/show_bug.cgi?id=1175104,,"crash during talos profiling dromaeo [@ js::PutEscapedStringImpl(char*, unsigned int, _IO_FILE*, JSLinearString*, unsigned int)]","crash in memcpy | DxxSwBlt::SrcCopy(DxxResFmt const*, DXGI_FORMAT, void*, D3D10_DDI_BOX const*, unsigned int, unsigned int, DXGI_FORMAT, void const*, D3D10_DDI_BOX const*, unsigned int, unsigned int, int)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1157666,https://bugzilla.mozilla.org/show_bug.cgi?id=1175104,,"Intermittent line-break-suppression-4.html | application crashed [@ nsRubyBaseContainerFrame::ReflowOneColumn(nsRubyBaseContainerFrame::ReflowState const&, unsigned int, mozilla::RubyColumn const&, unsigned int&)]","crash in memcpy | DxxSwBlt::SrcCopy(DxxResFmt const*, DXGI_FORMAT, void*, D3D10_DDI_BOX const*, unsigned int, unsigned int, DXGI_FORMAT, void const*, D3D10_DDI_BOX const*, unsigned int, unsigned int, int)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1083098,https://bugzilla.mozilla.org/show_bug.cgi?id=1242895,,Composition string doesn't appear after forcibly commit composition by moving focus on Linux,"[non-e10s][TSF] Forcibly committing composition during TSF locking document fails to commit composition and makes ""hidden"" composition string"
https://bugzilla.mozilla.org/show_bug.cgi?id=1164264,https://bugzilla.mozilla.org/show_bug.cgi?id=1173634,,[EME] Async shutdown hang in mozilla::gmp::GeckoMediaPluginService::Observe(...) - Don't wait if there are no plugins remaining,[EME] Async shutdown hang in mozilla::gmp::GeckoMediaPluginService::Observe(...) - Add crash report annotations while waiting for plugin async shutdown
https://bugzilla.mozilla.org/show_bug.cgi?id=1083836,https://bugzilla.mozilla.org/show_bug.cgi?id=1233666,,"Intermittent test_cycle_5.html | application crashed [@ nsACString_internal::ReplacePrep(unsigned int, unsigned int, unsigned int)]","Linux pgo M-e10s(bc2) on mozilla-aurora: application crashed [@ mozilla::FramePointerStackWalk(void (*)(unsigned int, void*, void*, void*), unsigned int, unsigned int, void*, void**, void*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1178098,https://bugzilla.mozilla.org/show_bug.cgi?id=1253395,,"Show why ""Supports Hardware H264 Decoding"" in about:support is ""false"" and fails on supporting hardware",Supports Hardware H264 Decoding = No; Failed to create H264 decoder in Firefox Nightly 47.0a1 (2016-03-03) on supported hardware
https://bugzilla.mozilla.org/show_bug.cgi?id=1262556,https://bugzilla.mozilla.org/show_bug.cgi?id=1264807,,Land user-facing strings for Decoder Doctor work,Land user-facing strings for Decoder Doctor work - Need Vista-specific string
https://bugzilla.mozilla.org/show_bug.cgi?id=1093567,https://bugzilla.mozilla.org/show_bug.cgi?id=1163359,,"Assertion failure: aIndex < Length() (invalid array index), at c:\users\mozilla\debug-builds\mozilla-central\firefox-debug\dist\include\nsTArray.h:936",Crash [@ moz_speex_inner_product_single ] | Assertion failure: aIndex < Length() (invalid array index)
https://bugzilla.mozilla.org/show_bug.cgi?id=1117131,https://bugzilla.mozilla.org/show_bug.cgi?id=1175104,,"_ClearCachedIccInfoValue (JSContext*, unsigned int, JS::Value*)' defined but not used [-Werror=unused-function]","crash in memcpy | DxxSwBlt::SrcCopy(DxxResFmt const*, DXGI_FORMAT, void*, D3D10_DDI_BOX const*, unsigned int, unsigned int, DXGI_FORMAT, void const*, D3D10_DDI_BOX const*, unsigned int, unsigned int, int)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1109405,https://bugzilla.mozilla.org/show_bug.cgi?id=1117295,,"Assertion failure: outputTrack->GetEnd() == GraphTimeToStreamTime(interval.mStart) (Samples missing), at dom/media/TrackUnionStream.cpp:279",Intermittent browser_devices_get_user_media.js | application terminated with exit code 1 after Assertion failure: outputTrack->GetEnd() == GraphTimeToStreamTime(interval.mStart) (Samples missing)
https://bugzilla.mozilla.org/show_bug.cgi?id=1255270,https://bugzilla.mozilla.org/show_bug.cgi?id=1283067,,"Favicon request doesn't timeout, or close when related window is closed",Favicon request doesn't timeout or close when related window is closed (1255270 is not fixed yet) on Windows due to WindowsPreviewPreTab.jsm
https://bugzilla.mozilla.org/show_bug.cgi?id=1181582,https://bugzilla.mozilla.org/show_bug.cgi?id=1188901,,[Windows 10] The separator displayed next to URLs with EVs attached should be solid,[Windows 10] The separator displayed next to URLs with EVs attached has a larger height on the dark Dev Edition theme
https://bugzilla.mozilla.org/show_bug.cgi?id=1100949,https://bugzilla.mozilla.org/show_bug.cgi?id=1166349,,"crash in gfxFontUtils::ReadNames(char const*, unsigned int, unsigned int, int, int, nsTArray<nsString>&)","crash in OOM | large | NS_ABORT_OOM(unsigned int) | nsACString_internal::Replace(unsigned int, unsigned int, char const*, unsigned int)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1155634,https://bugzilla.mozilla.org/show_bug.cgi?id=1207431,,"Intermittent leakcheck | default process: 696 bytes leaked (ConnectionPool, Mutex, ReentrantMonitor, nsTArray_base, nsThread, ...)","Intermittent leakcheck | default process: 600 bytes leaked (CondVar, Mutex, nsRunnable, nsTArray_base, nsThread, ...)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1073316,https://bugzilla.mozilla.org/show_bug.cgi?id=1175104,,"Intermittent test_csp_redirects.html,test_policyuri_regression_from_multipolicy.html | application crashed [@ nsCSPContext::SendReports(nsISupports*, nsIURI*, nsAString_internal&, unsigned int, nsAString_internal&, nsAString_internal&, unsigned int)]","crash in memcpy | DxxSwBlt::SrcCopy(DxxResFmt const*, DXGI_FORMAT, void*, D3D10_DDI_BOX const*, unsigned int, unsigned int, DXGI_FORMAT, void const*, D3D10_DDI_BOX const*, unsigned int, unsigned int, int)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1197321,https://bugzilla.mozilla.org/show_bug.cgi?id=1253792,,"crash in nsXBLService::GetBinding(nsIContent*, nsIURI*, bool, nsIPrincipal*, bool*, nsXBLBinding**, nsTArray<T>&)","Intermittent 419985.html | application crashed [@ nsDocShell::DoURILoad(nsIURI*, nsIURI*, bool, nsIURI*, bool, unsigned int, nsISupports*, char const*, nsAString_internal const&, nsIInputStream*, nsIInputStream*, bool, nsIDocShell**, nsIRequest**, bool, b"
https://bugzilla.mozilla.org/show_bug.cgi?id=1207431,https://bugzilla.mozilla.org/show_bug.cgi?id=1218297,,"Intermittent leakcheck | default process: 600 bytes leaked (CondVar, Mutex, nsRunnable, nsTArray_base, nsThread, ...)","Intermittent leakcheck | default process: 1060 bytes leaked (CondVar, EventTokenBucket, Mutex, nsDeque, nsRunnable, ...)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1200856,https://bugzilla.mozilla.org/show_bug.cgi?id=1200869,,CORS preflight cache poisoning with the credentials flag,CORS preflight cache poisoning with a CORS header being mistaken with another CORS header
https://bugzilla.mozilla.org/show_bug.cgi?id=1132757,https://bugzilla.mozilla.org/show_bug.cgi?id=1202080,,"Firefox crash in mozilla::MFTDecoder::Input(unsigned char const*, unsigned int, __int64)","[e10s] Reproducible crash in telemetry.mozilla.org: nsTArray_Impl<T>::AppendElements<T>(unsigned int) | nsLineBreaker::AppendText(nsIAtom*, unsigned char const*, unsigned int, unsigned int, nsILineBreakSink*)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1132825,https://bugzilla.mozilla.org/show_bug.cgi?id=1135532,,Evicting data can leave data in unplayable state,"Evicting data can leave data in unplayable state, leading to stalls."
https://bugzilla.mozilla.org/show_bug.cgi?id=1184009,https://bugzilla.mozilla.org/show_bug.cgi?id=1203078,,gdk-pixbuf heap overflow and DoS affecting Firefox,Heap overflow and DoS with TGA files in gdk-pixbuf affecting Firefox
https://bugzilla.mozilla.org/show_bug.cgi?id=1148880,https://bugzilla.mozilla.org/show_bug.cgi?id=1285652,,Unable to compile js 32-bit ARM-simulator shells on Mac,Unable to compile js 32-bit ARM-simulator shells on Mac
https://bugzilla.mozilla.org/show_bug.cgi?id=1148880,https://bugzilla.mozilla.org/show_bug.cgi?id=1155468,,Unable to compile js 32-bit ARM-simulator shells on Mac,Unable to compile js 32-bit ARM-simulator shells on Mac
https://bugzilla.mozilla.org/show_bug.cgi?id=1128097,https://bugzilla.mozilla.org/show_bug.cgi?id=1148880,,Unable to compile js 32-bit ARM-simulator shells on Mac,Unable to compile js 32-bit ARM-simulator shells on Mac
https://bugzilla.mozilla.org/show_bug.cgi?id=1160295,https://bugzilla.mozilla.org/show_bug.cgi?id=1171094,,"DisplayLink (dlumd10.dll, dlumd11.dll) Startup crash in @0x0 | CContext::UMQueryHS_ConstBuf_(D3D10DDI_HRTCORELAYER, unsigned int, unsigned int)","Startup crash with old DisplayLink drivers in @0x0 | CContext::ID3D11DeviceContext1_SetSamplers_<int, 5>(ID3D11DeviceContext1*, unsigned int, unsigned int, ID3D11SamplerState* const*)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1243561,https://bugzilla.mozilla.org/show_bug.cgi?id=1260042,,Sources missing if Auto Prettify Minified Sources enabled,Sources are blank if Auto Prettify Minified Sources enabled
https://bugzilla.mozilla.org/show_bug.cgi?id=1178596,https://bugzilla.mozilla.org/show_bug.cgi?id=1197664,,Dropped frame count is occasionally insane,Dropped frame count is occasionally insane or decoded frames counter invalid
https://bugzilla.mozilla.org/show_bug.cgi?id=1055219,https://bugzilla.mozilla.org/show_bug.cgi?id=1137341,,"Assertion failure: ptr.found() && &*ptr == &e.front(), at jsinfer.cpp:4267","Assertion failure: ptr.found() && &*ptr == &e.front(), at vm/ObjectGroup.cpp"
https://bugzilla.mozilla.org/show_bug.cgi?id=1143281,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,,"Assertion failure: isString(), at dist/include/js/Value.h:1230","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
